"StudyID" "SiteID" "SampleID" "NumSampled" "SamplingYear" "SamplingMonth" "NumberSizeSpectrumMethods" "SizeSpectrumMethod" "YaxisParameterType" "YaxisParameterTypeSpecification" "XaxisParameterType" "XaxisParameterTypeSpecification" "YaxisParameterUnit" "XaxisParameterUnit" "XaxisParameterUnitSpecification" "NumberSizeClasses" "SizeRangeMinimum" "SizeRangeMaximum" "Slope" "SlopeConfIntLow" "SlopeConfIntUp" "SlopeSD" "SlopeSE" "Intercept" "InterceptConfIntLow" "InterceptConfIntUp" "InterceptSD" "InterceptSE" "Linearity"
"StudyID_126" "SiteID_2131" "SampleID_5087" 2 "2008" "Oct" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.874 -1.904 -1.904 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2131" "SampleID_5088" 2 "2008" "Oct" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "940" -1.825 -2.119 -1.53 NA 0.12 2.001 1.327 2.675 NA 0.276 0.97
"StudyID_126" "SiteID_2132" "SampleID_5089" 2 "2008" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.879 -1.924 -1.924 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2132" "SampleID_5090" 2 "2008" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1004" -1.723 -2.282 -1.164 NA 0.229 0.798 -0.484 2.079 NA 0.524 0.889
"StudyID_126" "SiteID_2133" "SampleID_5091" 2 "2010" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.882 -1.92 -1.92 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2133" "SampleID_5092" 2 "2010" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "946" -1.985 -2.356 -1.614 NA 0.152 1.147 0.297 1.997 NA 0.347 0.961
"StudyID_126" "SiteID_2134" "SampleID_5093" 2 "2011" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.892 -1.953 -1.953 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2134" "SampleID_5094" 2 "2011" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "571" -2.141 -2.675 -1.607 NA 0.218 -0.445 -1.67 0.779 NA 0.5 0.931
"StudyID_126" "SiteID_2135" "SampleID_5095" 2 "2010" "Oct" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.913 -1.968 -1.968 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2135" "SampleID_5096" 2 "2010" "Oct" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "930" -1.777 -2.208 -1.346 NA 0.176 0.391 -0.597 1.378 NA 0.404 0.935
"StudyID_126" "SiteID_2136" "SampleID_5097" 2 "2010" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.947 -1.996 -1.996 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2136" "SampleID_5098" 2 "2010" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1012" -1.885 -2.436 -1.335 NA 0.225 0.291 -0.971 1.552 NA 0.516 0.908
"StudyID_126" "SiteID_2137" "SampleID_5099" 2 "2009" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.947 -2.004 -2.004 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2137" "SampleID_5100" 2 "2009" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "990" -1.59 -1.922 -1.258 NA 0.136 0.633 -0.128 1.393 NA 0.311 0.951
"StudyID_126" "SiteID_2138" "SampleID_5101" 2 "2010" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.962 -1.996 -1.996 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2138" "SampleID_5102" 2 "2010" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "856" -2.222 -2.502 -1.941 NA 0.115 1.298 0.656 1.941 NA 0.263 0.982
"StudyID_126" "SiteID_2139" "SampleID_5103" 2 "2011" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.963 -1.996 -1.996 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2139" "SampleID_5104" 2 "2011" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1012" -1.841 -2.114 -1.568 NA 0.112 1.851 1.224 2.477 NA 0.256 0.975
"StudyID_126" "SiteID_2140" "SampleID_5105" 2 "2011" "Jun" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.983 -2.037 -2.037 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2140" "SampleID_5106" 2 "2011" "Jun" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "983" -1.395 -2.039 -0.751 NA 0.263 0.474 -1.001 1.949 NA 0.603 0.795
"StudyID_126" "SiteID_2141" "SampleID_5107" 2 "2007" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -2.112 -2.176 -2.176 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2141" "SampleID_5108" 2 "2007" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "982" -1.559 -2.066 -1.051 NA 0.208 0.391 -0.773 1.554 NA 0.476 0.888
"StudyID_126" "SiteID_2142" "SampleID_5109" 2 "2011" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -2.133 -2.202 -2.202 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2142" "SampleID_5110" 2 "2011" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "685" -1.811 -2.343 -1.279 NA 0.217 -0.129 -1.347 1.09 NA 0.498 0.907
"StudyID_126" "SiteID_2143" "SampleID_5111" 2 "2009" "Jul" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -2.28 -2.322 -2.322 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2143" "SampleID_5112" 2 "2009" "Jul" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1018" -1.698 -2.33 -1.067 NA 0.258 1.635 0.188 3.082 NA 0.591 0.858
"StudyID_126" "SiteID_2144" "SampleID_5113" 2 "2009" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "974" -1.589 -2.032 -1.147 NA 0.181 0.718 -0.296 1.732 NA 0.414 0.916
"StudyID_126" "SiteID_2144" "SampleID_5114" 2 "2009" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.411 -1.45 -1.45 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2145" "SampleID_5115" 2 "2009" "Oct" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1014" -1.589 -1.948 -1.229 NA 0.147 1.997 1.174 2.82 NA 0.336 0.943
"StudyID_126" "SiteID_2145" "SampleID_5116" 2 "2009" "Oct" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.411 -1.438 -1.438 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2146" "SampleID_5117" 2 "2005" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "847" -1.602 -2.008 -1.195 NA 0.166 0.553 -0.379 1.484 NA 0.381 0.929
"StudyID_126" "SiteID_2146" "SampleID_5118" 2 "2005" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.415 -1.46 -1.46 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2147" "SampleID_5119" 2 "2010" "Jun" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.629 -1.663 -1.663 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2147" "SampleID_5120" 2 "2010" "Jun" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "846" -1.685 -1.996 -1.375 NA 0.127 1.43 0.72 2.141 NA 0.29 0.962
"StudyID_126" "SiteID_2148" "SampleID_5121" 2 "2009" "Jul" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.634 -1.701 -1.701 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2148" "SampleID_5122" 2 "2009" "Jul" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4.015116" "992" -1.423 -1.917 -0.929 NA 0.202 -0.297 -1.429 0.834 NA 0.463 0.874
"StudyID_126" "SiteID_2149" "SampleID_5123" 2 "2005" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.64 -1.674 -1.674 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2149" "SampleID_5124" 2 "2005" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "791" -1.693 -1.975 -1.411 NA 0.115 1.653 1.007 2.299 NA 0.264 0.968
"StudyID_126" "SiteID_2150" "SampleID_5125" 2 "2008" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.641 -1.684 -1.684 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2150" "SampleID_5126" 2 "2008" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "982" -1.955 -2.251 -1.659 NA 0.121 0.552 -0.127 1.23 NA 0.277 0.974
"StudyID_126" "SiteID_2151" "SampleID_5127" 2 "2012" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.653 -1.711 -1.711 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2151" "SampleID_5128" 2 "2012" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "902" -1.859 -2.195 -1.523 NA 0.137 -0.2 -0.97 0.57 NA 0.315 0.963
"StudyID_126" "SiteID_2152" "SampleID_5129" 2 "2015" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.654 -1.696 -1.696 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2152" "SampleID_5130" 2 "2015" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1018" -1.523 -1.721 -1.325 NA 0.081 1.306 0.853 1.759 NA 0.185 0.981
"StudyID_126" "SiteID_2153" "SampleID_5131" 2 "2009" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.662 -1.688 -1.688 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2153" "SampleID_5132" 2 "2009" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "895" -1.923 -2.194 -1.652 NA 0.111 1.927 1.307 2.548 NA 0.254 0.977
"StudyID_126" "SiteID_2154" "SampleID_5133" 2 "2007" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.668 -1.708 -1.708 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2154" "SampleID_5134" 2 "2007" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "974" -1.75 -1.971 -1.53 NA 0.09 1.095 0.59 1.6 NA 0.206 0.982
"StudyID_126" "SiteID_2155" "SampleID_5135" 2 "2008" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.671 -1.694 -1.694 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2155" "SampleID_5136" 2 "2008" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1022" -1.585 -1.899 -1.272 NA 0.128 2.701 1.982 3.42 NA 0.294 0.956
"StudyID_126" "SiteID_2156" "SampleID_5137" 2 "2005" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.679 -1.764 -1.764 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2156" "SampleID_5138" 2 "2005" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "611" -2.12 -2.681 -1.559 NA 0.229 -2.198 -3.484 -0.912 NA 0.525 0.923
"StudyID_126" "SiteID_2157" "SampleID_5139" 2 "2008" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.68 -1.747 -1.747 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2157" "SampleID_5140" 2 "2008" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1012" -1.405 -1.838 -0.973 NA 0.177 -0.317 -1.308 0.673 NA 0.405 0.899
"StudyID_126" "SiteID_2158" "SampleID_5141" 2 "2009" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.685 -1.734 -1.734 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2158" "SampleID_5142" 2 "2009" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "970" -1.786 -2.021 -1.55 NA 0.096 0.421 -0.118 0.961 NA 0.22 0.98
"StudyID_126" "SiteID_2159" "SampleID_5143" 2 "2011" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.74 -1.768 -1.768 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2159" "SampleID_5144" 2 "2011" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "982" -1.858 -2.234 -1.483 NA 0.154 1.9 1.039 2.761 NA 0.352 0.954
"StudyID_126" "SiteID_2160" "SampleID_5145" 2 "2008" "Oct" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.78 -1.821 -1.821 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2160" "SampleID_5146" 2 "2008" "Oct" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "811" -1.985 -2.686 -1.284 NA 0.287 0.648 -0.959 2.254 NA 0.657 0.87
"StudyID_126" "SiteID_2161" "SampleID_5147" 2 "2008" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.782 -1.804 -1.804 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2161" "SampleID_5148" 2 "2008" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "954" -2.062 -2.328 -1.796 NA 0.109 2.382 1.773 2.991 NA 0.249 0.981
"StudyID_126" "SiteID_2162" "SampleID_5149" 2 "2009" "Jul" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.786 -1.817 -1.817 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2162" "SampleID_5150" 2 "2009" "Jul" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "896" -2 -2.338 -1.661 NA 0.138 1.705 0.93 2.48 NA 0.317 0.967
"StudyID_126" "SiteID_2163" "SampleID_5151" 2 "2010" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.791 -1.83 -1.83 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2163" "SampleID_5152" 2 "2010" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1000" -2.242 -2.664 -1.819 NA 0.173 0.099 -0.869 1.067 NA 0.396 0.96
"StudyID_126" "SiteID_2164" "SampleID_5153" 2 "2010" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.8 -1.842 -1.842 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2164" "SampleID_5154" 2 "2010" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "936" -1.597 -1.844 -1.349 NA 0.101 1.348 0.781 1.914 NA 0.232 0.973
"StudyID_126" "SiteID_2165" "SampleID_5155" 2 "2008" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.36 -1.412 -1.412 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2165" "SampleID_5156" 2 "2008" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "900" -1.892 -2.627 -1.157 NA 0.3 -0.974 -2.657 0.709 NA 0.688 0.847
"StudyID_126" "SiteID_2166" "SampleID_5157" 2 "2009" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.361 -1.389 -1.389 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2166" "SampleID_5158" 2 "2009" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "952" -1.433 -2.021 -0.844 NA 0.241 1.398 0.049 2.746 NA 0.551 0.831
"StudyID_126" "SiteID_2167" "SampleID_5159" 2 "2012" "Jul" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.37 -1.451 -1.451 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2167" "SampleID_5160" 2 "2012" "Jul" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "973" -1.55 -1.991 -1.109 NA 0.18 -1.486 -2.496 -0.475 NA 0.413 0.912
"StudyID_126" "SiteID_2168" "SampleID_5161" 2 "2013" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.372 -1.409 -1.409 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2168" "SampleID_5162" 2 "2013" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "984" -1.483 -1.943 -1.023 NA 0.188 0.597 -0.457 1.651 NA 0.431 0.897
"StudyID_126" "SiteID_2169" "SampleID_5163" 2 "2006" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.38 -1.474 -1.474 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2169" "SampleID_5164" 2 "2006" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "654" -1.394 -1.852 -0.937 NA 0.187 -1.586 -2.633 -0.539 NA 0.428 0.887
"StudyID_126" "SiteID_2170" "SampleID_5165" 2 "2011" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.382 -1.441 -1.441 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2170" "SampleID_5166" 2 "2011" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "987" -1.44 -1.912 -0.969 NA 0.193 -0.368 -1.448 0.712 NA 0.441 0.887
"StudyID_126" "SiteID_2171" "SampleID_5167" 2 "2007" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.383 -1.41 -1.41 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2171" "SampleID_5168" 2 "2007" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "602" -1.774 -2.53 -1.017 NA 0.309 1.701 -0.032 3.435 NA 0.708 0.82
"StudyID_126" "SiteID_2172" "SampleID_5169" 2 "2012" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.39 -1.477 -1.477 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2172" "SampleID_5170" 2 "2012" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "892" -1.469 -2.188 -0.75 NA 0.294 -1.461 -3.108 0.186 NA 0.673 0.774
"StudyID_126" "SiteID_2173" "SampleID_5171" 2 "2010" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.393 -1.44 -1.44 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2173" "SampleID_5172" 2 "2010" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1001" -1.697 -2.343 -1.051 NA 0.264 -0.249 -1.729 1.232 NA 0.605 0.852
"StudyID_126" "SiteID_2174" "SampleID_5173" 2 "2007" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.399 -1.443 -1.443 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2174" "SampleID_5174" 2 "2007" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "808" -1.862 -2.558 -1.166 NA 0.284 -0.041 -1.635 1.554 NA 0.652 0.857
"StudyID_126" "SiteID_2175" "SampleID_5175" 2 "2008" "Sep" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.405 -1.472 -1.472 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2175" "SampleID_5176" 2 "2008" "Sep" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "892" -1.374 -1.927 -0.822 NA 0.226 -0.601 -1.868 0.666 NA 0.518 0.837
"StudyID_126" "SiteID_2176" "SampleID_5177" 2 "2010" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.407 -1.549 -1.549 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2176" "SampleID_5178" 2 "2010" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "6" "4" "732" -1.508 -2.34 -0.675 NA 0.3 -3.385 -5.272 -1.497 NA 0.68 0.829
"StudyID_126" "SiteID_2177" "SampleID_5179" 2 "2006" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.417 -1.45 -1.45 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2177" "SampleID_5180" 2 "2006" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "901" -1.502 -1.886 -1.117 NA 0.157 1.253 0.372 2.134 NA 0.36 0.928
"StudyID_126" "SiteID_2178" "SampleID_5181" 2 "2010" "Jul" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.418 -1.451 -1.451 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2178" "SampleID_5182" 2 "2010" "Jul" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "965" -1.314 -1.686 -0.942 NA 0.152 1.261 0.409 2.113 NA 0.348 0.913
"StudyID_126" "SiteID_2179" "SampleID_5183" 2 "2010" "Aug" 1 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -1.419 -1.464 -1.464 NA NA NA NA NA NA NA NA
"StudyID_126" "SiteID_2179" "SampleID_5184" 2 "2010" "Aug" 1 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "8" "4" "1000" -1.486 -2.061 -0.91 NA 0.235 -0.115 -1.433 1.203 NA 0.539 0.848
